exp_id,client,segment,variation_pair,final_mean_control,final_mean_test,final_lift,final_ci_low,final_ci_high,final_pvalue,final_dt,days_tracked
7466.0,UGT_IOS,Total,1 vs 2,2.331770506847975,2.5262877397341903,8.342040192847223,0.015764739756681634,0.37326972601574926,0.03293955075374725,2026-06-11,17
7466.0,UGT_IOS,Tour,1 vs 2,1.7910163623571276,1.9331179177111224,7.934129377074885,-0.027431465087616153,0.3116345757956057,0.10041811293328008,2026-06-11,17
7472.0,UG_WEB,Courses,1 vs 2,0.5410165998931303,0.4788102171217084,-11.498054363527823,-0.23039427585448785,0.10598151031164396,0.46850292563515217,2026-06-29,41
7472.0,UG_WEB,Total,1 vs 2,1.0581696444079418,0.9062760704117315,-14.354368866931209,-0.37730097612156577,0.07351382812914517,0.18658605605162848,2026-06-29,41
7475.0,UG_WEB,Songbooks,1 vs 2,0.3107968934343537,0.18455275439907431,-40.619498361216586,-0.24797824729267037,-0.004510030777888391,0.04209526285960707,2026-06-23,35
7475.0,UG_WEB,Total,1 vs 2,0.8315713920633458,0.5661967674428205,-31.912428343892586,-0.4636119293201369,-0.06713731992091376,0.008696813710094705,2026-06-23,35
7478.0,UGT_IOS,Total,1 vs 2,1.797663088733472,1.6074309122995327,-10.58219293849804,-0.7101929233363072,0.32972857046842863,0.4733309509787885,2026-05-29,2
7478.0,UGT_IOS,Tour,1 vs 2,1.3238613317441157,1.0667962690493618,-19.41782394656732,-0.7415872402825343,0.22745711489302634,0.2984020399106414,2026-05-29,2
7487.0,UGT_ANDROID,Total,1 vs 2,0.40885320120291035,0.5036804585308581,23.193473121636575,-0.07630124926584483,0.26595576392174025,0.2774468037552693,2026-06-12,15
7487.0,UGT_ANDROID,Winbacks,1 vs 2,0.14953421294789468,0.18586493707378327,24.295927607248018,-0.06096840148348445,0.1336298497352616,0.4642692507517362,2026-06-12,15
